filepath	fixed_abundances
GCF_000597885.1_ASM59788v1_genomic.gbff	0.016933266600837462
GCF_001953175.1_ASM195317v1_genomic.gbff	0.01678040165819552
GCF_000010525.1_ASM1052v1_genomic.gbff	0.01675955643874434
GCF_000252875.1_ASM25287v1_genomic.gbff	0.016578897870167496
GCF_001577305.1_ASM157730v1_genomic.gbff	0.01642603292752555
GCF_900128725.1_BCifornacula_v1.0_genomic.gbff	0.016307910017302227
GCF_002868735.1_ASM286873v1_genomic.gbff	0.016280116391367328
GCF_007748075.1_ASM774807v1_genomic.gbff	0.016259271171916154
GCF_010726765.1_ASM1072676v1_genomic.gbff	0.016134199855209107
GCF_000783435.2_ASM78343v2_genomic.gbff	0.01600218013201833
GCF_000145255.1_ASM14525v1_genomic.gbff	0.015946592880148533
GCF_002776555.1_ASM277655v1_genomic.gbff	0.015877108815311285
GCF_001431765.1_ASM143176v1_genomic.gbff	0.01581457315695776
GCF_000014745.1_ASM1474v1_genomic.gbff	0.01566170821431582
GCF_001953055.1_ASM195305v1_genomic.gbff	0.01565475980783209
GCF_002393485.1_ASM239348v1_genomic.gbff	0.01562696618189719
GCF_001027545.1_ASM102754v1_genomic.gbff	0.015550533710576218
GCF_900638565.1_57800_G01_genomic.gbff	0.015550533710576218
GCF_000025185.1_ASM2518v1_genomic.gbff	0.015550533710576218
GCF_000012225.1_ASM1222v1_genomic.gbff	0.015418513987385446
GCF_002995535.1_ASM299553v1_genomic.gbff	0.015404617174417996
GCF_001077815.2_ASM107781v2_genomic.gbff	0.015098887289134104
GCF_007752345.1_ASM775234v1_genomic.gbff	0.014987712785394505
GCF_001688905.2_ASM168890v2_genomic.gbff	0.014980764378910782
GCF_002291465.1_ASM229146v1_genomic.gbff	0.014939073940008433
GCF_900161835.1_HBAv1_genomic.gbff	0.014932125533524706
GCF_000190555.1_ASM19055v1_genomic.gbff	0.014834847842752559
GCF_000211075.1_ASM21107v1_genomic.gbff	0.014716724932529237
GCF_003008575.1_ASM300857v1_genomic.gbff	0.014556911583403566
GCF_001477625.1_ASM147762v1_genomic.gbff	0.014549963176919839
GCF_004683965.1_ASM468396v1_genomic.gbff	0.014438788673180243
GCF_001447915.1_ASM144791v1_genomic.gbff	0.014272026917570846
GCF_000827935.1_ASM82793v1_genomic.gbff	0.01426507851108712
GCF_012849215.1_ASM1284921v1_genomic.gbff	0.014167800820314973
GCF_011301715.1_ASM1130171v1_genomic.gbff	0.014077471536026549
GCF_000019745.1_ASM1974v1_genomic.gbff	0.014001039064705576
GCF_000019965.1_ASM1996v1_genomic.gbff	0.013910709780417151
GCF_009938205.1_ASM993820v1_genomic.gbff	0.013903761373933428
GCF_003147565.1_ASM314756v1_genomic.gbff	0.013869019341514804
GCF_007922635.1_ASM792263v1_genomic.gbff	0.01375089643129148
GCF_003710085.1_ASM371008v1_genomic.gbff	0.013723102805356583
GCF_002257565.1_ASM225756v1_genomic.gbff	0.013681412366454234
GCF_000024005.1_ASM2400v1_genomic.gbff	0.013674463959970507
GCF_002082215.1_ASM208221v1_genomic.gbff	0.013632773521068158
GCF_007971385.1_ASM797138v1_genomic.gbff	0.013598031488649536
GCF_003711105.1_ASM371110v1_genomic.gbff	0.01357718626919836
GCF_008195825.1_ASM819582v1_genomic.gbff	0.013479908578426214
GCF_001040945.1_ASM104094v1_genomic.gbff	0.013410424513588964
GCF_000010325.1_ASM1032v1_genomic.gbff	0.013403476107105239
GCF_003268655.1_ASM326865v1_genomic.gbff	0.01338957929413779
GCF_000024025.1_ASM2402v1_genomic.gbff	0.013368734074686615
GCF_009755585.1_ASM975558v1_genomic.gbff	0.013333992042267989
GCF_000021945.1_ASM2194v1_genomic.gbff	0.013333992042267989
GCF_000834395.1_ASM83439v1_genomic.gbff	0.01329230160336564
GCF_003628755.1_ASM362875v1_genomic.gbff	0.013257559570947017
GCF_001679665.1_ASM167966v1_genomic.gbff	0.013201972319077217
GCF_004208415.1_ASM420841v1_genomic.gbff	0.013174178693142318
GCF_003856375.1_ASM385637v1_genomic.gbff	0.013174178693142318
GCF_001610835.1_ASM161083v1_genomic.gbff	0.013160281880174868
GCF_009755725.1_ASM975572v1_genomic.gbff	0.013139436660723695
GCF_000761115.1_ASM76111v1_genomic.gbff	0.01311859144127252
GCF_006542275.1_ASM654227v1_genomic.gbff	0.013111643034788796
GCF_000242455.2_ASM24245v3_genomic.gbff	0.013097746221821346
GCF_001654495.1_ASM165449v1_genomic.gbff	0.013014365344016647
GCF_009906935.1_ASM990693v1_genomic.gbff	0.012965726498630571
GCF_001299555.1_ASM129955v1_genomic.gbff	0.012840655181923526
GCF_000025305.1_ASM2530v1_genomic.gbff	0.0128059131495049
GCF_007747215.1_ASM774721v1_genomic.gbff	0.01279201633653745
GCF_000144695.1_ASM14469v1_genomic.gbff	0.012750325897635103
GCF_000015565.1_ASM1556v1_genomic.gbff	0.012701687052249028
GCF_001653795.1_ASM165379v1_genomic.gbff	0.012653048206862956
GCF_010726955.1_ASM1072695v1_genomic.gbff	0.012639151393895506
GCF_000635895.2_ASM63589v2_genomic.gbff	0.01263220298741178
GCF_007874125.1_ASM787412v1_genomic.gbff	0.012590512548509432
GCF_001580455.1_ASM158045v1_genomic.gbff	0.012583564142025706
GCF_001421015.2_ASM142101v2_genomic.gbff	0.012521028483672184
GCF_003286415.2_ASM328641v2_genomic.gbff	0.012493234857737285
GCF_000755705.1_ASM75570v1_genomic.gbff	0.012451544418834934
GCF_001580175.1_ASM158017v1_genomic.gbff	0.012409853979932585
GCF_009708195.1_ASM970819v1_genomic.gbff	0.012402905573448862
GCF_002752675.1_ASM275267v1_genomic.gbff	0.012354266728062786
GCF_000020545.1_ASM2054v1_genomic.gbff	0.012340369915095337
GCF_003096015.2_ASM309601v2_genomic.gbff	0.012305627882676713
GCF_001007875.1_ASM100787v1_genomic.gbff	0.012298679476192988
GCF_000775355.2_ASM77535v2_genomic.gbff	0.012284782663225538
GCF_000347675.2_ASM34767v2_genomic.gbff	0.012236143817839464
GCF_002007065.3_ASM200706v3_genomic.gbff	0.012222247004872015
GCF_000832985.1_ASM83298v1_genomic.gbff	0.012152762940034765
GCF_008274805.1_ASM827480v1_genomic.gbff	0.012055485249262617
GCF_009650135.1_ASM965013v1_genomic.gbff	0.012027691623327718
GCF_003612895.1_ASM361289v1_genomic.gbff	0.012006846403876543
GCF_000455605.1_GPTSA100-9_genomic.gbff	0.011999897997392818
GCF_000213255.1_ASM21325v1_genomic.gbff	0.011979052777941644
GCF_002752655.1_ASM275265v1_genomic.gbff	0.011777548989913624
GCF_900660615.1_51670_F01-3_genomic.gbff	0.011763652176946174
GCF_000974685.2_FaOYT1_2.0_genomic.gbff	0.011680271299141474
GCF_000146065.2_ASM14606v1_genomic.gbff	0.011645529266722852
GCF_010092985.1_ASM1009298v1_genomic.gbff	0.01145792229166228
GCF_009708215.1_ASM970821v1_genomic.gbff	0.011416231852759931
GCF_001281315.1_ASM128131v1_genomic.gbff	0.011402335039792481
GCF_003940785.1_ASM394078v1_genomic.gbff	0.011332850974955233
GCF_000953015.1_Candidatus_Methylopumilus_turicensis_MMS-10A-171_genomic.gbff	0.01128421212956916
GCF_006874805.1_ASM687480v1_genomic.gbff	0.011096605154508589
GCF_001442785.1_ASM144278v1_genomic.gbff	0.010999327463736441
GCF_002777535.1_ASM277753v1_genomic.gbff	0.010846462521094493
GCF_009662475.1_ASM966247v1_genomic.gbff	0.01081172048867587
GCF_000972865.1_ASM97286v1_genomic.gbff	0.010742236423838621
GCF_000812665.2_ASM81266v2_genomic.gbff	0.010742236423838621
GCF_001534645.1_ASM153464v1_genomic.gbff	0.010742236423838621
GCF_002209385.1_ASM220938v1_genomic.gbff	0.010658855546033923
GCF_000348745.1_ASM34874v1_genomic.gbff	0.010644958733066473
GCF_000306785.1_ASM30678v1_genomic.gbff	0.010610216700647847
GCF_000010985.1_ASM1098v1_genomic.gbff	0.010589371481196673
GCF_004118975.1_ASM411897v1_genomic.gbff	0.010575474668229223
GCF_000175935.2_ASM17593v2_genomic.gbff	0.010554629448778049
GCF_002355335.1_ASM235533v1_genomic.gbff	0.010436506538554727
GCF_001596135.1_ASM159613v1_genomic.gbff	0.010367022473717478
GCF_003097535.1_ASM309753v1_genomic.gbff	0.010332280441298854
GCF_000023025.1_ASM2302v1_genomic.gbff	0.010304486815363955
GCF_000024545.1_ASM2454v1_genomic.gbff	0.010214157531075532
GCF_001870665.2_ASM187066v2_genomic.gbff	0.010172467092173183
GCF_000341395.1_ASM34139v1_genomic.gbff	0.010165518685689458
GCF_001579805.1_ASM157980v1_genomic.gbff	0.010158570279205734
GCF_001281065.1_ASM128106v1_genomic.gbff	0.010151621872722009
GCF_009746125.1_ASM974612v1_genomic.gbff	0.010012653743047512
GCF_003860485.1_ASM386048v1_genomic.gbff	0.009873685613373014
GCF_001941825.1_ASM194182v1_genomic.gbff	0.009818098361503215
GCF_000319385.1_ASM31938v1_genomic.gbff	0.009790304735568316
GCF_011290545.1_ASM1129054v1_genomic.gbff	0.009776407922600866
GCF_002076875.1_ASM207687v1_genomic.gbff	0.009755562703149692
GCF_002892535.1_ASM289253v1_genomic.gbff	0.009720820670731068
GCF_010093045.1_ASM1009304v1_genomic.gbff	0.009693027044796168
GCF_900187065.1_50465_H02_genomic.gbff	0.009637439792926368
GCF_003813965.1_ASM381396v1_genomic.gbff	0.009623542979958918
GCF_000517305.1_ASM51730v1_genomic.gbff	0.009574904134572846
GCF_003028855.1_ASM302885v1_genomic.gbff	0.009505420069735596
GCF_002157875.1_ASM215787v1_genomic.gbff	0.009491523256768147
GCF_000220485.1_ASM22048v1_genomic.gbff	0.009415090785447175
GCF_002197645.1_ASM219764v1_genomic.gbff	0.009401193972479726
GCF_004295585.1_ASM429558v1_genomic.gbff	0.0093386583141262
GCF_010669225.1_ASM1066922v1_genomic.gbff	0.009331709907642476
GCF_001659785.1_ASM165978v1_genomic.gbff	0.009276122655772677
GCF_000191145.1_ASM19114v1_genomic.gbff	0.009227483810386603
GCF_000014145.1_ASM1414v1_genomic.gbff	0.009116309306647006
GCF_009913435.1_ASM991343v1_genomic.gbff	0.009095464087195831
GCF_900184705.1_CAMBI-1_genomic.gbff	0.009060722054777207
GCF_000953275.1_CD630DERM_genomic.gbff	0.00888006348620036
GCF_000024365.1_ASM2436v1_genomic.gbff	0.008782785795428212
GCF_008033135.1_ASM803313v1_genomic.gbff	0.00869245651113979
GCF_000185805.1_ASM18580v1_genomic.gbff	0.008657714478721166
GCF_001887775.1_ASM188777v1_genomic.gbff	0.00865076607223744
GCF_000534935.2_ASM53493v2_genomic.gbff	0.008616024039818817
GCF_002812705.1_ASM281270v1_genomic.gbff	0.008602127226851367
GCF_002865585.1_ASM286558v1_genomic.gbff	0.008546539974981567
GCF_000019365.1_ASM1936v1_genomic.gbff	0.008372829812888446
GCF_000785495.1_ASM78549v1_genomic.gbff	0.008351984593437271
GCF_002849975.1_ASM284997v1_genomic.gbff	0.008345036186953547
GCF_009739595.1_ASM973959v1_genomic.gbff	0.008324190967502372
GCF_007363395.1_ASM736339v1_genomic.gbff	0.008254706902665124
GCF_004564135.1_ASM456413v1_genomic.gbff	0.0081921712443116
GCF_001013905.1_sleC34_genomic.gbff	0.008164377618376701
GCF_001932535.1_ASM193253v1_genomic.gbff	0.008157429211892976
GCF_003076455.1_ASM307645v1_genomic.gbff	0.008080996740572003
GCF_003860405.1_ASM386040v1_genomic.gbff	0.008080996740572003
GCF_011303555.1_ASM1130355v1_genomic.gbff	0.008039306301669652
GCF_007036205.1_ASM703620v1_genomic.gbff	0.008032357895185928
GCF_002222655.1_ASM222265v1_genomic.gbff	0.007997615862767305
GCF_005144885.1_ASM514488v1_genomic.gbff	0.007928131797930055
GCF_003143535.1_ASM314353v1_genomic.gbff	0.007928131797930055
GCF_002192455.1_ASM219245v1_genomic.gbff	0.007900338171995156
GCF_002224645.1_ASM222464v1_genomic.gbff	0.007844750920125359
GCF_003627815.1_ASM362781v1_genomic.gbff	0.007761370042320659
GCF_000280925.3_ASM28092v3_genomic.gbff	0.007719679603418311
GCF_007747655.1_ASM774765v1_genomic.gbff	0.00769188597748341
GCF_002863865.1_ASM286386v1_genomic.gbff	0.007650195538581062
GCF_009363855.1_ASM936385v1_genomic.gbff	0.007580711473743814
GCF_000222975.1_ASM22297v1_genomic.gbff	0.007580711473743814
GCF_000212735.1_ASM21273v1_genomic.gbff	0.007518175815390289
GCF_000025885.1_ASM2588v1_genomic.gbff	0.007455640157036765
GCF_900169485.1_PRJEB19959_genomic.gbff	0.00744869175055304
GCF_009363895.1_ASM936389v1_genomic.gbff	0.0074347949375855905
GCF_010119975.1_ASM1011997v1_genomic.gbff	0.007427846531101866
GCF_000143965.1_ASM14396v1_genomic.gbff	0.007427846531101866
GCF_901482695.1_45076_G02_genomic.gbff	0.007379207685715793
GCF_001590685.1_ASM159068v1_genomic.gbff	0.007379207685715793
GCF_003574175.1_ASM357417v1_genomic.gbff	0.007379207685715793
GCF_003096035.1_ASM309603v1_genomic.gbff	0.007372259279232068
GCF_900198195.1_Tjejuense_V1_genomic.gbff	0.007302775214394819
GCF_001887245.1_ASM188724v1_genomic.gbff	0.007288878401427369
GCF_009789595.1_ASM978959v1_genomic.gbff	0.007254136369008745
GCF_002872415.1_ASM287241v1_genomic.gbff	0.007184652304171497
GCF_000017505.1_ASM1750v1_genomic.gbff	0.007170755491204047
GCF_000015265.1_ASM1526v1_genomic.gbff	0.007094323019883074
GCF_001267925.1_ASM126792v1_genomic.gbff	0.007066529393948174
GCF_003367905.1_ASM336790v1_genomic.gbff	0.007052632580980724
GCF_000093025.1_ASM9302v1_genomic.gbff	0.006899767638338778
GCF_004006335.1_ASM400633v1_genomic.gbff	0.006892819231855053
GCF_012295525.1_ASM1229552v1_genomic.gbff	0.006885870825371328
GCF_000225445.1_ASM22544v1_genomic.gbff	0.006871974012403879
GCF_001632775.1_ASM163277v1_genomic.gbff	0.006871974012403879
GCF_001889025.1_ASM188902v1_genomic.gbff	0.006871974012403879
GCF_013004105.1_ASM1300410v1_genomic.gbff	0.006865025605920154
GCF_003044255.1_ASM304425v1_genomic.gbff	0.006802489947566629
GCF_009728935.1_ASM972893v1_genomic.gbff	0.006781644728115455
GCF_001688625.2_ASM168862v2_genomic.gbff	0.006781644728115455
GCF_012848175.1_ASM1284817v1_genomic.gbff	0.006774696321631731
GCF_003967275.1_ASM396727v1_genomic.gbff	0.0067538511021805565
GCF_000953695.1_AWOD1_genomic.gbff	0.006746902695696832
GCF_000317105.1_ASM31710v1_genomic.gbff	0.006705212256794482
GCF_007197735.1_ASM719773v1_genomic.gbff	0.006698263850310757
GCF_000194135.1_ASM19413v1_genomic.gbff	0.006670470224375858
GCF_003966975.1_ASM396697v1_genomic.gbff	0.0066357281919572336
GCF_001548235.1_ASM154823v1_genomic.gbff	0.006580140940087434
GCF_003213725.2_ASM321372v2_genomic.gbff	0.006566244127119984
GCF_000834195.1_ASM83419v1_genomic.gbff	0.00655929572063626
GCF_002356295.1_ASM235629v1_genomic.gbff	0.006552347314152535
GCF_000243115.2_ASM24311v3_genomic.gbff	0.006510656875250187
GCF_003006415.1_ASM300641v1_genomic.gbff	0.006496760062282737
GCF_010727725.1_ASM1072772v1_genomic.gbff	0.006489811655799012
GCF_001652565.1_ASM165256v1_genomic.gbff	0.006475914842831562
GCF_005234135.1_ASM523413v1_genomic.gbff	0.006468966436347837
GCF_009002475.1_ASM900247v1_genomic.gbff	0.006462018029864112
GCF_004634405.1_ASM463440v1_genomic.gbff	0.0064411728104129375
GCF_003253775.1_ASM325377v1_genomic.gbff	0.006406430777994313
GCF_003019815.1_ASM301981v1_genomic.gbff	0.00637168874557569
GCF_009884975.1_ASM988497v1_genomic.gbff	0.006357791932608239
GCF_000452445.2_ASM45244v3_genomic.gbff	0.006336946713157064
GCF_007858975.2_ASM785897v2_genomic.gbff	0.006329998306673339
GCF_000513475.1_Bbla_genomic.gbff	0.0063230499001896145
GCF_010731735.1_ASM1073173v1_genomic.gbff	0.006309153087222165
GCF_900538275.1_PRJNA448822_chromosome_genomic.gbff	0.006302204680738441
GCF_000306845.1_ASM30684v1_genomic.gbff	0.0062813594612872664
GCF_000952915.1_9231-Abomsa_assembly_V8_genomic.gbff	0.006253565835352367
GCF_000009145.1_ASM914v1_genomic.gbff	0.006239669022384917
GCF_000258365.1_ASM25836v1_genomic.gbff	0.006232720615901192
GCF_011046535.1_ASM1104653v1_genomic.gbff	0.006191030176998843
GCF_000017765.1_ASM1776v1_genomic.gbff	0.006142391331612769
GCF_008806975.1_ASM880697v1_genomic.gbff	0.006107649299194144
GCF_000626615.2_ASM62661v3_genomic.gbff	0.006024268421389446
GCF_004001245.1_ASM400124v1_genomic.gbff	0.006017320014905721
GCF_008375315.1_ASM837531v1_genomic.gbff	0.006010371608421996
GCF_002025665.1_ASM202566v1_genomic.gbff	0.005982577982487098
GCF_007993755.1_ASM799375v1_genomic.gbff	0.005982577982487098
GCF_000226295.1_ASM22629v1_genomic.gbff	0.005961732763035923
GCF_000763535.1_ASM76353v2_genomic.gbff	0.005933939137101023
GCF_000565215.1_ASM56521v1_genomic.gbff	0.005892248698198674
GCF_000307105.1_ASM30710v1_genomic.gbff	0.0058714034787475
GCF_007113505.2_ASM711350v2_genomic.gbff	0.0058505582592963245
GCF_009601765.2_ASM960176v2_genomic.gbff	0.0058505582592963245
GCF_013008815.1_ASM1300881v1_genomic.gbff	0.005836661446328875
GCF_003952345.1_ASM395234v1_genomic.gbff	0.005829713039845151
GCF_011801145.1_ASM1180114v1_genomic.gbff	0.005794971007426527
GCF_000828515.1_ASM82851v1_genomic.gbff	0.005794971007426527
GCF_003990335.1_ASM399033v1_genomic.gbff	0.005788022600942801
GCF_003627055.1_ASM362705v1_genomic.gbff	0.005760228975007902
GCF_001877035.1_ASM187703v1_genomic.gbff	0.005683796503686929
GCF_000959605.1_ASM95960v1_genomic.gbff	0.005669899690719479
GCF_004089895.1_ASM408989v1_genomic.gbff	0.0056490544712683045
GCF_000196495.1_ASM19649v1_genomic.gbff	0.005635157658300855
GCF_000632475.1_ASM63247v2_genomic.gbff	0.005635157658300855
GCF_006385135.1_ASM638513v1_genomic.gbff	0.0055309315610449815
GCF_011303755.1_ASM1130375v1_genomic.gbff	0.005468395902691458
GCF_008586745.1_ASM858674v1_genomic.gbff	0.005461447496207733
GCF_003428335.1_ASM342833v1_genomic.gbff	0.005447550683240284
GCF_001187615.2_ASM118761v2_genomic.gbff	0.005440602276756559
GCF_008330225.1_ASM833022v1_genomic.gbff	0.005419757057305384
GCF_006547045.1_ASM654704v1_genomic.gbff	0.0054128086508216594
GCF_005166025.1_ASM516602v1_genomic.gbff	0.005378066618403035
GCF_000090985.2_ASM9098v2_genomic.gbff	0.005378066618403035
GCF_009498035.1_ASM949803v1_genomic.gbff	0.0053711182119193105
GCF_000829315.1_ASM82931v1_genomic.gbff	0.005364169805435585
GCF_000769405.2_CC275e2020_genomic.gbff	0.005357221398951861
GCF_000209655.1_ASM20965v1_genomic.gbff	0.005336376179500686
GCF_900044015.1_HETPER1_genomic.gbff	0.0053294277730169615
GCF_002163625.1_ASM216362v1_genomic.gbff	0.005322479366533237
GCF_001577265.1_ASM157726v1_genomic.gbff	0.005301634147082061
GCF_000695835.1_ASM69583v1_genomic.gbff	0.005239098488728538
GCF_000691605.1_ASM69160v1_genomic.gbff	0.005225201675761088
GCF_003945325.1_ASM394532v1_genomic.gbff	0.00516961442389129
GCF_000262325.2_ASM26232v2_genomic.gbff	0.00515571761092384
GCF_000016165.1_ASM1616v1_genomic.gbff	0.005120975578505216
GCF_004136315.1_ASM413631v1_genomic.gbff	0.005107078765537766
GCF_000214175.1_ASM21417v1_genomic.gbff	0.005100130359054041
GCF_002005365.1_ASM200536v1_genomic.gbff	0.005079285139602867
GCF_001889165.1_ASM188916v1_genomic.gbff	0.0050584399201516915
GCF_004168365.1_ASM416836v1_genomic.gbff	0.005030646294216793
GCF_000576085.2_ASM57608v2_genomic.gbff	0.005030646294216793
GCF_001420915.1_ASM142091v1_genomic.gbff	0.005023697887733068
GCF_001543345.1_ASM154334v1_genomic.gbff	0.004982007448830718
GCF_003015145.1_ASM301514v1_genomic.gbff	0.00495421382289582
GCF_000520015.2_ASM52001v2_genomic.gbff	0.004940317009928369
GCF_000011225.1_ASM1122v1_genomic.gbff	0.004884729758058571
GCF_002074155.1_ASM207415v1_genomic.gbff	0.004877781351574846
GCF_001808185.1_ASM180818v1_genomic.gbff	0.004877781351574846
GCF_001753225.1_ASM175322v1_genomic.gbff	0.004863884538607396
GCF_011065405.1_ASM1106540v1_genomic.gbff	0.0048569361321236714
GCF_001028705.1_ASM102870v1_genomic.gbff	0.0048569361321236714
GCF_002355975.1_ASM235597v1_genomic.gbff	0.004836090912672497
GCF_000981545.1_Y1_genomic.gbff	0.004780503660802698
GCF_002831685.1_ASM283168v1_genomic.gbff	0.0047388132219003485
GCF_000266925.1_ASM26692v1_genomic.gbff	0.004731864815416624
GCF_000143085.1_ASM14308v1_genomic.gbff	0.004724916408932899
GCF_000590865.3_ASM59086v3_genomic.gbff	0.004717968002449174
GCF_000755785.1_ASM75578v1_genomic.gbff	0.004704071189481725
GCF_000143165.1_ASM14316v1_genomic.gbff	0.0046971227829979995
GCF_002211565.1_ASM221156v1_genomic.gbff	0.00468322597003055
GCF_008087665.1_ASM808766v1_genomic.gbff	0.0046693291570631
GCF_007750855.1_ASM775085v1_genomic.gbff	0.004648483937611926
GCF_000016765.1_ASM1676v1_genomic.gbff	0.004627638718160751
GCF_001548395.1_ASM154839v1_genomic.gbff	0.004620690311677026
GCF_001932555.1_ASM193255v1_genomic.gbff	0.004620690311677026
GCF_000166055.1_ASM16605v1_genomic.gbff	0.004613741905193302
GCF_000807415.2_ASM80741v4_genomic.gbff	0.004606793498709577
GCF_008369725.1_ASM836972v1_genomic.gbff	0.004599845092225852
GCF_000968135.1_ASM96813v1_genomic.gbff	0.004572051466290952
GCF_900660575.1_51342_D01-3_genomic.gbff	0.004565103059807228
GCF_009818265.1_ASM981826v1_genomic.gbff	0.004544257840356053
GCF_008931805.1_ASM893180v1_genomic.gbff	0.004530361027388604
GCF_000019165.1_ASM1916v1_genomic.gbff	0.004530361027388604
GCF_000024465.1_ASM2446v1_genomic.gbff	0.004509515807937428
GCF_000224985.1_ASM22498v1_genomic.gbff	0.0045025674014537035
GCF_000225265.1_ASM22526v1_genomic.gbff	0.0045025674014537035
GCF_004296515.1_ASM429651v1_genomic.gbff	0.004474773775518805
GCF_000512355.1_ASM51235v1_genomic.gbff	0.004398341304197831
GCF_000297055.2_ASM29705v2_genomic.gbff	0.004391392897714106
GCF_009731425.1_Lbkm_1.0_genomic.gbff	0.004384444491230381
GCF_003569745.1_ASM356974v1_genomic.gbff	0.0043774960847466566
GCF_001753245.1_ASM175324v1_genomic.gbff	0.004363599271779207
GCF_900120245.1_PRJEB17949_genomic.gbff	0.004363599271779207
GCF_005849285.1_ASM584928v1_genomic.gbff	0.004349702458811757
GCF_000263795.2_Hint_PBC_genomic.gbff	0.004349702458811757
GCF_003286395.1_ASM328639v1_genomic.gbff	0.004349702458811757
GCF_900638255.1_56931_E02_genomic.gbff	0.004342754052328032
GCF_004359375.1_ASM435937v1_genomic.gbff	0.004342754052328032
GCF_000814805.1_ASM81480v1_genomic.gbff	0.004342754052328032
GCF_000648235.2_ASM64823v2_genomic.gbff	0.004335805645844308
GCF_000014725.1_ASM1472v1_genomic.gbff	0.004321908832876858
GCF_000743945.1_ASM74394v1_genomic.gbff	0.004314960426393133
GCF_001696615.3_ASM169661v3_genomic.gbff	0.004308012019909408
GCF_009363095.1_ASM936309v1_genomic.gbff	0.004294115206941959
GCF_001021065.1_ASM102106v1_genomic.gbff	0.004280218393974509
GCF_004795855.1_ASM479585v1_genomic.gbff	0.004203785922653535
GCF_003687485.1_ASM368748v1_genomic.gbff	0.00419683751616981
GCF_012848855.1_ASM1284885v1_genomic.gbff	0.004175992296718636
GCF_902459475.1_pb_189-1_HGAP3_CTR_genomic.gbff	0.004169043890234911
GCF_008086345.1_ASM808634v1_genomic.gbff	0.004162095483751186
GCF_000008365.1_ASM836v1_genomic.gbff	0.004155147077267462
GCF_000183405.1_ASM18340v1_genomic.gbff	0.004155147077267462
GCF_001021975.1_ASM102197v1_genomic.gbff	0.004134301857816287
GCF_006337085.1_ASM633708v1_genomic.gbff	0.004106508231881387
GCF_000242255.2_ASM24225v3_genomic.gbff	0.004106508231881387
GCF_900231165.1_HDIA1_genomic.gbff	0.004106508231881387
GCF_008831505.1_ASM883150v1_genomic.gbff	0.004106508231881387
GCF_006970865.1_ASM697086v1_genomic.gbff	0.004092611418913938
GCF_008064855.1_ASM806485v1_genomic.gbff	0.004092611418913938
GCF_002407205.1_ASM240720v1_genomic.gbff	0.004050920980011589
GCF_003991135.1_ASM399113v1_genomic.gbff	0.004037024167044139
GCF_000829415.1_ASM82941v1_genomic.gbff	0.004037024167044139
GCF_000236925.1_ASM23692v1_genomic.gbff	0.004023127354076689
GCF_900637575.1_52006_A02_genomic.gbff	0.00400923054110924
GCF_003288255.1_ASM328825v1_genomic.gbff	0.004002282134625515
GCF_004323735.1_ASM432373v1_genomic.gbff	0.003988385321658065
GCF_002998295.1_ASM299829v1_genomic.gbff	0.00395364328923944
GCF_000183745.1_ASM18374v1_genomic.gbff	0.003925849663304541
GCF_001294645.1_ASM129464v1_genomic.gbff	0.003918901256820817
GCF_000026185.1_ASM2618v1_genomic.gbff	0.0039050044438533665
GCF_003269425.1_ASM326942v1_genomic.gbff	0.003884159224402192
GCF_007197755.1_ASM719775v1_genomic.gbff	0.003884159224402192
GCF_002074055.1_ASM207405v1_genomic.gbff	0.003877210817918467
GCF_003576455.2_ASM357645v2_genomic.gbff	0.0038424687854998426
GCF_004114795.1_ASM411479v1_genomic.gbff	0.0038424687854998426
GCF_004804375.1_ASM480437v1_genomic.gbff	0.003835520379016118
GCF_000008485.1_ASM848v1_genomic.gbff	0.0038285719725323934
GCF_000438585.1_ASM43858v1_genomic.gbff	0.0038285719725323934
GCF_001610735.1_ASM161073v1_genomic.gbff	0.0038146751595649437
GCF_000185965.1_ASM18596v1_genomic.gbff	0.0037590879076951447
GCF_000305935.1_ASM30593v1_genomic.gbff	0.0037173974687927953
GCF_009936175.1_ASM993617v1_genomic.gbff	0.0037173974687927953
GCF_000148645.1_ASM14864v1_genomic.gbff	0.003710449062309071
GCF_000212415.1_ASM21241v1_genomic.gbff	0.003710449062309071
GCF_003568845.1_ASM356884v1_genomic.gbff	0.0036896038428578964
GCF_000183425.1_ASM18342v1_genomic.gbff	0.003668758623406722
GCF_000973725.1_ASM97372v1_genomic.gbff	0.003668758623406722
GCF_900637955.1_54424_G02_genomic.gbff	0.0036618102169229966
GCF_002117005.1_ASM211700v1_genomic.gbff	0.0036618102169229966
GCF_009936375.1_ASM993637v1_genomic.gbff	0.003654861810439272
GCF_000014865.1_ASM1486v1_genomic.gbff	0.0036270681845043725
GCF_000255115.2_ASM25511v3_genomic.gbff	0.0036270681845043725
GCF_004367585.1_ASM436758v1_genomic.gbff	0.0036270681845043725
GCF_000698515.2_ASM69851v2_genomic.gbff	0.003620119778020648
GCF_008728635.1_ASM872863v1_genomic.gbff	0.0036131713715369233
GCF_005938645.2_ASM593864v2_genomic.gbff	0.0035992745585694728
GCF_000017545.1_ASM1754v1_genomic.gbff	0.0035853777456020235
GCF_006494815.1_ASM649481v1_genomic.gbff	0.0035784293391182987
GCF_002902905.1_ASM290290v1_genomic.gbff	0.003571480932634574
GCF_000940805.1_ASM94080v1_genomic.gbff	0.003571480932634574
GCF_001857945.1_ASM185794v1_genomic.gbff	0.003564532526150849
